scac,pol,pod,tsp,service_codes
CMDU,CNNTG,DEHAM,CNSHA,;FAL6
CMDU,INNSA,USSEA,CNNGB,AS9;CPNW
CMDU,INNSA,USSEA,KRPUS,CIX;CPNW
CMDU,INNSA,USSEA,CNSHA,AS1;CPNW
OOLU,CNTXG,NLRTM,,;LL2;
OOLU,CNTXG,NLRTM,BEANR,;LL7;
OOLU,CNTXG,NLRTM,BEANR,;LL2;
OOLU,CNTXG,NLRTM,,;LL7;
SEAU,COCTG,USEWR,,
ANNU,THLCH,NZAKL,SGSIN,;
CMDU,IDJKT,GBSOU,SGSIN,;FAL3
CMDU,CNSHA,ITCTA,MTMLA,MEX;TYRREX
CMDU,CNSHA,ITCTA,MTMLA,;TYRREX
CMDU,ITGOA,BRPNG,MAPTM,;SIRIUS
OOLU,DEHAM,IDJKT,MYPKG;SGSIN,;LL4;BSS;KTX3;
OOLU,DEHAM,IDJKT,DEWVN;SGSIN,;LL1;KTX3;
OOLU,DEHAM,IDJKT,DEWVN;SGSIN,;LL1;;
OOLU,DEHAM,IDJKT,SGSIN,;LL3;KTX3;
SEAU,DOCAU,GTPBR,PAMIT,;
ANNU,CNNGB,AUBNE,,
CMDU,PTLEI,USNYC,ESALG,AGAPOME;TUX
CMDU,PTLEI,USNYC,ESALG,AGAPOME;AMERIGO
CMDU,CNSHA,JOAQB,JOAQJ,REX2;
CMDU,CNSHA,JOAQB,SGSIN;JOAQJ,;REX2;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,TLX;;
CMDU,CNSHA,JOAQB,SGSIN;JOAQJ,;REX;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,BEX2;;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,BEX2;REX2;
CMDU,CNSHA,JOAQB,CNSHK;SAJED;JOAQJ,BEX2;BEX2;;
CMDU,CNSHA,JOAQB,CNSHK;SAJED;JOAQJ,BEX2;BEX2;REX2;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,MEX;;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,BEX;REX;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,FAL3;;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,FAL3;REX2;
CMDU,CNSHA,JOAQB,SAJED;JOAQJ,FAL3;REX;
CMDU,ITGOA,PKKHI,,MEDEX
OOLU,THSGK,USORF,SGSIN,;;;
OOLU,THSGK,USORF,SGSIN,;;ISE;
SEAU,GTPBR,USPEF,,
ANNU,NZAKL,AUMEL,,
CMDU,THLCH,ALDRZ,SGSIN;GRPIR,;NEWMEX2S;
CMDU,CNSHA,NOGJM,NLRTM,FAL3;
CMDU,CNSHA,NOGJM,NLRTM,;
CMDU,CNSHA,NOGJM,NLRTM,FAL2;
CMDU,ITNAP,MACAS,MTMLA,TYRREX;BSMAR
CSFU,IEORK,NLRTM,,
OOLU,DEHAM,SAJED,,;IP3;
OOLU,DEHAM,SAJED,,;IP2;
OOLU,DEHAM,SAJED,DEWVN;SGSIN,;LL1;RS2;
OOLU,DEHAM,SAJED,DEWVN;SGSIN,;LL1;RS1;
SEAU,GTSTC,USEWR,PAMIT,;
ANNU,NZTRG,AUMEL,,
CMDU,THLCH,USCHS,SGSIN,;CJX
CMDU,CNSHA,TRIZM,MTMLA,TLX;TMX3
CMDU,CNSHA,TRIZM,MTMLA,MEX;TMX3
CMDU,ITNAP,NZNPE,MTMLA;MYPKG,TYRREX;MEX;KIX
CSFU,PLGDN,GBTEE,BEANR;GBLGP,;;
CSFU,PLGDN,GBTEE,DEHAM;GBLGP,;;
CSFU,PLGDN,GBTEE,NLRTM;GBLGP,;;
OOLU,CNSHK,INNSA,,;CPX3;
OOLU,CNSHK,INNSA,,;CIX3;
OOLU,CNSHK,INNSA,,;CIX1;
SEAU,MXATM,BRNVT,,
ANNU,CNSHK,NZAKL,,
CMDU,USSAV,NLRTM,,LIBERTY
CMDU,CNTXG,COBUN,CNTAO,;ACSA1
CMDU,CNTXG,COBUN,KRPUS,KCM2;ACSA1
CMDU,CNTXG,COBUN,CNTAO,KCM2;ACSA1
CMDU,CNTXG,COBUN,KRPUS,CIX;ACSA1
CMDU,CNTXG,COBUN,KRPUS,PEX2;ACSA1
CMDU,CNTXG,COBUN,MXZLO,PEX2;ACSA1
CMDU,JPNGO,TRGEM,SGSIN;MTMLA,;MEX;TMX3
CMDU,JPNGO,TRGEM,SGSIN;MTMLA,;MEX;FEMEX1
CMDU,JPNGO,TRGEM,SGSIN;MTMLA,;TLX;FEMEX1
CMDU,JPNGO,TRGEM,KRPUS;MTMLA,;MEX;FEMEX1
CSFU,PLGDN,NOBGO,NLRTM;NOOSL,;;
SEAU,NICIO,PECLL,PABLB,;
CMDU,BEANR,COCTG,,WCC
CMDU,BEANR,COCTG,,
CMDU,CNWUH,BEANR,CNSHA,;FAL8
CMDU,CNWUH,BEANR,CNSHA,;FAL2
CMDU,CNWUH,BEANR,CNSHA,;FAL3
CMDU,JPYOK,DEHAM,HKHKG,JTC;FAL7
CMDU,JPYOK,DEHAM,KRPUS,;
CMDU,JPYOK,DEHAM,SGSIN,;
CMDU,JPYOK,DEHAM,HKHKG,JTX;FAL7
CMDU,JPYOK,DEHAM,HKHKG,;FAL7
CSFU,BEANR,PTSET,ESVGO,;
OOLU,CNYZH,NLRTM,CNSHA,;LL5;
OOLU,CNYZH,NLRTM,CNSHA;BEANR,;LL5;
OOLU,CNYZH,NLRTM,CNSHA,;LL2;
OOLU,CNYZH,NLRTM,CNSHA;BEANR,;LL2;
OOLU,CNYZH,NLRTM,CNSHA,;LL6;
OOLU,CNYZH,NLRTM,CNSHA,;LL4;
OOLU,CNYZH,NLRTM,CNSHA;BEANR,;LL7;
OOLU,CNYZH,NLRTM,CNSHA,;LL7;
OOLU,CNYZH,NLRTM,CNSHA,;LL3;
SEAU,NICIO,USBAL,PABLB;PAMIT,;;
ANNU,CNTAO,AUMEL,,
CMDU,CNTAO,COBUN,,ACSA1
CMDU,CNWUH,GBBEL,CNSHA;BEANR,;FAL8;
CMDU,CNWUH,GBBEL,CNSHA;NLRTM,;FAL2;ISX
CMDU,CNWUH,GBBEL,CNSHA;FRDKK,;;ISX
CMDU,JPYOK,MXVER,KRPUS;COCTG,;PEX2;ALTAMIRA
CMDU,JPYOK,MXVER,KRPUS;COCTG,ACSA1;PEX2;ALTAMIRA
OOLU,DEHAM,JPTYO,MYPKG,;LL4;KTX6;
OOLU,DEHAM,JPTYO,CNNGB,;LL4;;
OOLU,DEHAM,JPTYO,DEWVN;SGSIN,;LL1;KTX3;
OOLU,DEHAM,JPTYO,DEWVN;SGSIN,;LL1;KTX6;
OOLU,DEHAM,JPTYO,DEWVN;CNNGB,;LL1;;
OOLU,DEHAM,JPTYO,SGSIN,;LL3;KTX3;
OOLU,DEHAM,JPTYO,CNXMN,;LL3;KTX1;
OOLU,DEHAM,JPTYO,SGSIN,;LL3;KTX6;
OOLU,DEHAM,JPTYO,HKHKG,;LL3;KTX3;
OOLU,DEHAM,JPTYO,HKHKG,;LL3;KTX2;
OOLU,DEHAM,JPTYO,TWKHH,;LL6;KTX3;
OOLU,DEHAM,JPTYO,CNNGB,;LL6;;
OOLU,DEHAM,JPTYO,CNNGB,;LL2;;
OOLU,DEHAM,JPTYO,CNNGB,;LL7;;
SEAU,PABLB,CLSAI,,
ANNU,NZAKL,AUSYD,,
CMDU,CNTXG,USLGB,,BOHAI
CMDU,CNXMN,CLSAI,KRPUS,MEX;ACSA2
CMDU,CNXMN,CLSAI,HKHKG,CIX;ACSA3
CMDU,CNXMN,CLSAI,,ACSA2
CMDU,KEMBA,USNYC,INMUN,SWAX2;INDAMEX
CSFU,NLRTM,ESSCT,ESVGO;ESBCN,;;
CSFU,NLRTM,ESSCT,FRFOS;ESBCN,;;
OOLU,DEHAM,JPYOK,MYPKG,;LL4;KTX6;
OOLU,DEHAM,JPYOK,CNNGB,;LL4;;
OOLU,DEHAM,JPYOK,DEWVN;SGSIN,;LL1;KTX6;
OOLU,DEHAM,JPYOK,DEWVN;CNNGB,;LL1;;
OOLU,DEHAM,JPYOK,CNXMN,;LL3;KTX1;
OOLU,DEHAM,JPYOK,HKHKG,;LL3;KTX2;
OOLU,DEHAM,JPYOK,CNNGB,;LL6;;
OOLU,DEHAM,JPYOK,CNNGB,;LL2;;
OOLU,DEHAM,JPYOK,CNNGB,;LL7;;
SEAU,PECLL,COBUN,PABLB,;
ANNU,NZNSN,USOAK,NZTRG,;
CMDU,CNYTN,GBGRG,NLRTM,FAL3;
CMDU,CNYTN,GBGRG,NLRTM,FAL3;SCX2
CMDU,CNYTN,GBGRG,NLRTM,FAL8;
CMDU,CNYTN,GBGRG,NLRTM,FAL8;SCX2
CMDU,CNYTN,GBGRG,NLRTM,;
CMDU,CNYTN,GBGRG,NLRTM,;SCX2
CMDU,CNYTN,GBGRG,NLRTM,FAL7;
CMDU,CNXMN,ESBCN,SGSIN,BEX;MEX
CMDU,CNXMN,ESBCN,,MEX
CMDU,CNXMN,ESBCN,SGSIN;MTMLA,MEX;TLX;MEDEX
CMDU,KRPUS,BRNVT,CNSHA,MEX;SEAS
CMDU,KRPUS,BRNVT,CNSHA,MEX;SEAS2
CMDU,KRPUS,BRNVT,HKHKG,ACSA1;SEAS
CMDU,KRPUS,BRNVT,CNSHK,ACSA1;SEAS2
CSFU,NLRTM,MACAS,,
OOLU,IDSUB,SGSIN,,;;
OOLU,IDSUB,SGSIN,,;SBY2;
OOLU,IDSUB,SGSIN,,;ITS;
SEAU,PECLL,COCTG,PABLB;PAMIT,;;
ANNU,IDJKT,AUMEL,SGSIN,;AAXSANL
CMDU,ITGOA,BRSSZ,MAPTM,;SIRIUS
CMDU,CNYTN,USBAL,,TWS
CMDU,KRPUS,ZACPT,CNNGB,;ASAFGR
CMDU,KRPUS,ZACPT,SGSIN,;ASAFGR
CMDU,KRPUS,ZACPT,CNNSA,MEX;ASAFGR
CMDU,KRPUS,ZACPT,SGSIN,MEX;ASAFGR
CMDU,KRPUS,ZACPT,CNSHA,;ASAFGR
OOLU,BEANR,USORF,NLRTM,;ATE1;
OOLU,BEANR,USORF,,;ATE1;
SEAU,USEWR,COBUN,,
ONEY,CNSHA,INMAA,,CCX
ANNU,THLCH,NZLYT,SGSIN,;
CMDU,MMRGN,NLRTM,SGSIN,;FAL2
CMDU,MMRGN,NLRTM,SGSIN,;FAL6
CMDU,MMRGN,NLRTM,SGSIN,;FAL3
CMDU,MMRGN,NLRTM,SGSIN,;FAL7
CMDU,MMRGN,NLRTM,SGSIN,;FAL8
CMDU,MMRGN,NLRTM,SGSIN,;NEWMO
CMDU,MMRGN,NLRTM,SGSIN,;
CMDU,CNZSN,USSAV,CNYTN,;CJX
CMDU,CNZSN,USSAV,HKHKG,;
CMDU,LKCMB,AEJEA,,
CSFU,GBGRK,ESBIO,GBLGP;ESVLC,;;
OOLU,CNNGB,AEJEA,,;ME5;
OOLU,CNNGB,AEJEA,,;ME1;
OOLU,CNNGB,AEJEA,,;ME6;
OOLU,CNNGB,AEJEA,,;ME4;
OOLU,CNNGB,AEJEA,SGSIN,;CSS1;ME5;
SEAU,USHOU,PECLL,PABLB,;
ANNU,AUBNE,NZAKL,NZTRG,;
ANNU,AUBNE,NZAKL,,
CMDU,VNSGN,NLRTM,VNVUT,;FAL3
CMDU,VNSGN,NLRTM,VNVUT,;FAL7
CMDU,CNZUH,SIKOP,CNSHK,;BEX2
CMDU,MXVER,NLRTM,,VICTORY
SEAU,USLAX,PECLL,PABLB,;
ANNU,VNSGN,AUFRE,SGSIN,;AAXWANL
ANNU,VNSGN,AUFRE,SGSIN,;AAXSANL
CMDU,CNDLC,PECLL,CNTAO,;ACSA2
CMDU,CNDLC,PECLL,CNTAO,;ACSA1
CMDU,CNDLC,PECLL,CNSHK,;ACSA1
CMDU,CNDLC,PECLL,KRPUS,;ACSA2
CMDU,CNDLC,PECLL,KRPUS,;ACSA1
CMDU,CNDLC,PECLL,CNSHA,;ACSA2
CMDU,CNDLC,PECLL,CNSHA,;ACSA1
CMDU,DEBRV,USMSY,,VICTORY
CMDU,MYPEN,EETLL,SGSIN;BEZEE,;FAL5;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL2;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL3;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL6;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL6;
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL2;
CMDU,MYPEN,EETLL,SGSIN;NLRTM,;FAL3;
CMDU,MYPEN,EETLL,SGSIN;DEHAM,;FAL6;
CMDU,MYPEN,EETLL,SGSIN;NLRTM,KCM2;FAL6;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,KCM2;FAL6;
CMDU,MYPEN,EETLL,SGSIN;DEHAM,KCM2;FAL2;
CMDU,MYPEN,EETLL,SGSIN;DEHAM,KCM2;FAL8;
CMDU,MYPEN,EETLL,SGSIN;DEHAM,KCM2;FAL6;
CMDU,MYPEN,EETLL,SGSIN;BEZEE,KCM2;FAL5;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,KCM2;FAL2;BALT1
CMDU,MYPEN,EETLL,SGSIN;NLRTM,KCM2;FAL3;BALT1
SEAU,ARBUE,BRIOA,,
ANNU,CNJMN,AUMEL,HKHKG,;
CMDU,CNSHA,IEORK,NLRTM,FAL6;
CMDU,CNSHA,IEORK,NLRTM,FAL3;
CMDU,CNSHA,IEORK,NLRTM,FAL6;ISX
CMDU,CNSHA,IEORK,GBSOU,FAL3;
CMDU,CNSHA,IEORK,NLRTM,FAL3;ISX
CMDU,CNSHA,IEORK,BEANR,FAL8;
CMDU,CNSHA,IEORK,FRDKK,;ISX
CMDU,CNSHA,IEORK,FRDKK,;
CMDU,CNSHA,IEORK,NLRTM,;
CMDU,CNSHA,IEORK,NLRTM,;ISX
CMDU,CNSHA,IEORK,NLRTM,FAL2;
CMDU,CNSHA,IEORK,NLRTM,FAL2;ISX
CMDU,ESBCN,USMIA,,MEDGULF
CMDU,ESBCN,USMIA,,AMERIGO
CMDU,MYPKG,DKCPH,SGSIN;DEHAM,CJX;;
CMDU,MYPKG,DKCPH,SGSIN;DEHAM,ASEA2;;
CSFU,NLRTM,ESFRO,PTLIS,;
CSFU,NLRTM,ESFRO,PTLEI,;
CSFU,NLRTM,ESFRO,ESVGO,;
CMDU,THBKK,NOLAR,SGSIN;NLRTM;NOBVK,;FAL3;NORWAY;
CMDU,THBKK,NOLAR,SGSIN;NLRTM,;FAL7;NORWAY
CMDU,THBKK,NOLAR,SGSIN;NLRTM,;;NORWAY
OOLU,CNSHA,GRSKG,CNNGB;GRPIR,;WM1;AGT;
OOLU,CNSHA,GRSKG,CNNGB;GRPIR,;LL2;PNE;
OOLU,CNSHA,GRSKG,CNNGB;GRPIR,;WM1;PNE;
OOLU,CNSHA,GRSKG,CNNGB;GRPIR,;LL2;AGT;
OOLU,CNSHA,GRSKG,GRPIR,;LL3;PNE;
OOLU,CNSHA,GRSKG,GRPIR,;LL3;AGT;
OOLU,CNSHA,GRSKG,GRPIR,;LL2;PNE;
OOLU,CNSHA,GRSKG,GRPIR,;LL2;AGT;
OOLU,CNSHA,GRSKG,CNNGB;GRPIR,;EM1;PNE;
OOLU,CNSHA,GRSKG,GRPIR,;EM1;PNE;
OOLU,CNSHA,GRSKG,GRPIR,;EM1;AGT;
OOLU,CNSHA,GRSKG,GRPIR,;WM1;PNE;
OOLU,CNSHA,GRSKG,GRPIR,;WM1;AGT;
SEAU,BRIOA,USBAL,COCTG,;
ANNU,AUMEL,NZLYT,,
CMDU,CNTXG,ITCTA,CNTAO;MTMLA,KCM2;MEX;TYRREX
CMDU,FIKTK,USSAV,DEBRV,;LIBERTY
CMDU,MYTPP,USSEA,CNSHA,SHAKA2;CPNW
CSFU,NLRTM,GBTEE,GBLGP,;
OOLU,CNSHK,JPTYO,,;KTX1;
OOLU,CNSHK,JPTYO,,;KTX6;
OOLU,CNSHK,JPTYO,,;KTX2;
SEAU,BRIOA,USORF,,
ANNU,KRPUS,AUBNE,,
CMDU,GBSOU,USNYC,,LIBERTY
CMDU,FRLEH,CMKBI,ESALG,EURAF1;EURAF5
CMDU,FRLEH,CMKBI,ESALG,EURAF1;EURAF4
CMDU,FRLEH,CMKBI,,EURAF5
CMDU,NLRTM,KEMBA,SAJED,EPIC;
OOLU,CNTAO,NLRTM,,;LL5;
OOLU,CNTAO,NLRTM,BEANR,;LL5;
OOLU,CNTAO,NLRTM,,;LL2;
OOLU,CNTAO,NLRTM,BEANR,;LL2;
OOLU,CNTAO,NLRTM,,;LL6;
SEAU,BRNVT,USLAX,PACTB;PABLB,;;
ANNU,CNSHA,NZLYT,,
CMDU,ITNAP,AUADL,MTMLA,TYRREX;NEWMO
CMDU,ITNAP,AUADL,MTMLA;MYPKG,TYRREX;MEX;
CMDU,FRMTX,CNSHA,FRLEH,;FAL3
CMDU,FRMTX,CNSHA,ESALG,;
CMDU,NLRTM,TRAMB,TRGEB,FEMEX1;
OOLU,CNXMN,AUBNE,,;A3S;
OOLU,CNXMN,AUBNE,,;A3C;
SEAU,BRRIG,VEPBL,COCTG,;;
ANNU,VNSGN,AUBNE,SGSIN,;AAXEANL
CMDU,ITVCE,AUBNE,MTMLA;AUMEL,ADRINAF;NEWMO;A3C
CMDU,ITVCE,AUBNE,GRPIR;SGSIN,ADRIMED;NEWMEX2S;
CMDU,GBSOU,LBBEY,MTMLA,FEMEX1;NCLEVANT
CMDU,NLRTM,TWTPE,CNNGB;TWKEL,FAL3;CTE;
CMDU,NLRTM,TWTPE,CNNGB;TWKEL,FAL3;MCT;
CMDU,NLRTM,TWTPE,,FAL6
OOLU,CNYTN,USOAK,,;;
OOLU,CNYTN,USOAK,,;PCS2;
SEAU,BRRIO,ARROS,BRSSZ,;
ANNU,KRPUS,AUFRE,SGSIN,;AAXWANL
CMDU,USCHS,BEANR,,VICTORY
CMDU,USCHS,BEANR,,LIBERTY
CMDU,IDBLW,USBOS,SGSIN;CNNGB,;PEX3;
CMDU,PRSJU,NLRTM,DOCAU,ALTAMIRA;WCC
CMDU,PRSJU,NLRTM,GPPTP;COCTG,;;WCC
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX3;LL2;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX3;LL5;
OOLU,JPUKB,BEANR,SGSIN,;KTX3;LL2;
OOLU,JPUKB,BEANR,SGSIN,;KTX3;LL7;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX3;LL3;
OOLU,JPUKB,BEANR,SGSIN,;KTX3;LL5;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL6;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL5;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL2;
OOLU,JPUKB,BEANR,SGSIN,;KTX6;LL5;
OOLU,JPUKB,BEANR,SGSIN,;KTX6;LL2;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL7;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL3;
OOLU,JPUKB,BEANR,SGSIN;NLRTM,;KTX6;LL4;
ANNU,NZLYT,AUMEL,,
ANNU,IDPNK,NZTRG,SGSIN,;
CMDU,IDJKT,GBFXT,SGSIN,;FAL5
CMDU,SENRK,NZWLG,DEHAM;MYPKG,SWX2;;KIX
CMDU,SENRK,NZWLG,DEHAM;MYPKG,;;KIX
OOLU,VNHPH,GBFXT,SGSIN,;;LL6;
OOLU,VNHPH,GBFXT,SGSIN,;;LL1;
OOLU,VNHPH,GBFXT,SGSIN,;VJS;LL6;
OOLU,VNHPH,GBFXT,SGSIN;GBSOU,;;LL5;
OOLU,VNHPH,GBFXT,SGSIN,;VJS;LL1;
OOLU,VNHPH,GBFXT,SGSIN;GBSOU,;VJS;LL5;
SEAU,BRRIO,VEPBL,COCTG,;
ANNU,CNXMN,AUMEL,,
ANNU,CNXMN,AUMEL,TWKHH,;
CMDU,CNNGB,FIRAU,DEHAM,FAL8;
CMDU,CNNGB,FIRAU,DEHAM,FAL8;SWX2
CMDU,CNNGB,FIRAU,DEHAM,FAL2;SWX2
CMDU,CNNGB,FIRAU,DEHAM,FAL2;
CMDU,CNNGB,FIRAU,DEHAM,FAL6;
CMDU,CNNGB,FIRAU,DEHAM,FAL6;SWX2
CMDU,CNNGB,FIRAU,DEHAM,;SWX2
CMDU,CNNGB,FIRAU,DEHAM,;
CMDU,IDSUB,DKFRC,SGSIN;DEHAM,;FAL2;
CMDU,IDSUB,DKFRC,SGSIN;DEHAM,;FAL6;
CMDU,IDSUB,DKFRC,SGSIN;DEHAM,;FAL7;
CMDU,IDSUB,DKFRC,SGSIN;DEHAM,;FAL8;
CMDU,IDSUB,DKFRC,SGSIN;DEWVN,;FAL5;
CMDU,IDSUB,DKFRC,SGSIN;DEHAM,;;
CMDU,IDSUB,DKFRC,HKHKG;DEHAM,;FAL7;
CMDU,SIKOP,EGEDK,,ADRIMED
OOLU,CNNGB,GRSKG,GRPIR,;LL2;PNE;
OOLU,CNNGB,GRSKG,GRPIR,;WM1;PNE;
OOLU,CNNGB,GRSKG,GRPIR,;LL2;AGT;
OOLU,CNNGB,GRSKG,GRPIR,;WM1;AGT;
OOLU,CNNGB,GRSKG,GRPIR,;EM1;PNE;
SEAU,BRSSA,PYASU,BRSSZ;UYMVD,;;
ANNU,VNHPH,AUMEL,SGSIN,;AAXSANL
CMDU,CNTAO,BRSSZ,,SEAS2
CMDU,CNTAO,BRSSZ,SGSIN,SEAS2;SEAS
CMDU,CNTAO,BRSSZ,SGSIN;MAPTM,SEAS2;CJX;SIRIUS
CMDU,CNTAO,BRSSZ,SGSIN;ESALG,SEAS2;;SIRIUS
CMDU,CNTAO,BRSSZ,CNSHA,FAL3;SEAS
CMDU,CNTAO,BRSSZ,MAPTM,FAL3;SIRIUS
CMDU,IDSUB,ITSPE,SGSIN,;NEWMEX2S
CMDU,THBKK,BEANR,SGSIN,;FAL8
CMDU,THBKK,BEANR,SGSIN,;FAL3
CMDU,THBKK,BEANR,SGSIN,;FAL2
CMDU,THBKK,BEANR,THLCH;SGSIN,;;FAL8
OOLU,CNSHA,VNSGN,CNNGB;VNCLI,;CHL5;
OOLU,CNSHA,VNSGN,VNCLI,;CHL3;
OOLU,CNSHA,VNSGN,CNNGB;VNCLI,;CHL3;
OOLU,CNSHA,VNSGN,CNNGB;SGSIN,;ME5;;
OOLU,CNSHA,VNSGN,VNCLI,;CHL5;
SEAU,BRSSZ,NICIO,PACTB;PABLB,;;
ANNU,AUBNE,NZTRG,,
CMDU,CNTXG,TRAMB,CNSHK;TRIZT,;BEX;
CMDU,CNTXG,TRAMB,CNSHA;TRIZT,KCM2;BEX;
CMDU,INCCU,GBBEL,LKCMB;NLRTM,;NEWMO;ISX
CMDU,THBKK,EETLL,SGSIN;NLRTM,;FAL3;BALT1
CMDU,THBKK,EETLL,SGSIN;NLRTM,;FAL6;BALT1
CMDU,THBKK,EETLL,SGSIN;NLRTM,;FAL2;BALT1
CMDU,THBKK,EETLL,SGSIN;BEZEE,;FAL5;BALT1
CMDU,THBKK,EETLL,SGSIN;NLRTM,;FAL3;
CMDU,THBKK,EETLL,SGSIN;BEANR,;FAL3;
CMDU,THBKK,EETLL,SGSIN;NLRTM,;NEWMO;BALT1
CMDU,THBKK,EETLL,SGSIN;DEHAM,;NEWMO;
CMDU,THBKK,EETLL,SGSIN;NLRTM,;NEWMO;
CMDU,THBKK,EETLL,SGSIN;BEANR,;NEWMO;
CSFU,PTSET,DEHAM,ESVLC,;
CSFU,PTSET,DEHAM,ESVGO,;
OOLU,FIHEL,CAMTR,DEHAM,;;GEX2;
OOLU,FIHEL,CAMTR,DEHAM,;GFS;GEX2;
OOLU,FIHEL,CAMTR,DEBRV,;GFS;GEX1;
ANNU,KHKOS,AUMEL,SGSIN,;AAXSANL
CMDU,DEHAM,INNSA,,EPIC2
CMDU,INMAA,ESVLC,SGSIN,;MEX
CMDU,INMAA,ESVLC,SGSIN,;NEWMEX2S
CMDU,INMAA,ESVLC,SGSIN,;NEWMO
CMDU,INMAA,ESVLC,LKCMB,;NEWMO
CMDU,INMAA,ESVLC,AEJEA,;MEDEX
CMDU,THLCH,FRMTX,SGSIN;GBSOU,;FAL3;
CMDU,THLCH,FRMTX,SGSIN;NLRTM,;FAL3;
CMDU,THLCH,FRMTX,SGSIN;BEANR,;FAL3;
CMDU,THLCH,FRMTX,SGSIN;BEANR,;FAL3;EURAF1
CMDU,THLCH,FRMTX,SGSIN;FRLEH,;FAL3;EURAF1
CMDU,THLCH,FRMTX,SGSIN;FRLEH,;FAL3;
CMDU,THLCH,FRMTX,SGSIN;GBLGP,;NEWMO;
CMDU,THLCH,FRMTX,SGSIN;NLRTM,;NEWMO;
CSFU,PTSET,GBLIV,ESVLC;GBLGP,;;
OOLU,FRLEH,TWKHH,BEZEE;HKHKG,;LL3;PVCS;
OOLU,FRLEH,TWKHH,BEZEE;HKHKG,;LL3;PNW1;
OOLU,FRLEH,TWKHH,MYPKG,;LL4;CPX;
OOLU,FRLEH,TWKHH,KRPUS,;LL4;PNW1;
OOLU,FRLEH,TWKHH,BEZEE;CNYTN;HKHKG,;LL1;;PVCS;
OOLU,FRLEH,TWKHH,BEZEE;CNYTN;HKHKG,;LL1;;PNW1;
SEAU,BRSSZ,USPHL,,
ANNU,MYTPP,AUSYD,,AAXSANL
ANNU,MYTPP,AUSYD,,AAXEANL
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;CJX;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;;AGAPOME
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;CJX;AGAPOME
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;ITGOA,;NEWMEX2S;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;FRFOS,;NEWMEX2S;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;FRFOS,;MEX;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;ITGOA,;MEX;MEDCAN
CMDU,IDPNJ,ESVGO,SGSIN;NLRTM,;FAL2;
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;CJX;
CMDU,IDPNJ,ESVGO,SGSIN;MAPTM,;;
CMDU,IDPNJ,ESVGO,SGSIN;ESALG,;;AGAPOME
CMDU,IDPNJ,ESVGO,SGSIN;ESALG,;;
CMDU,IDPNJ,ESVGO,SGSIN;ESALG,;;MEDCAN
CMDU,INMAA,MYPKG,,IEX
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;FAL3;BALT2
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;FAL3;
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;FAL3;BALT3
CMDU,THLCH,LTKLJ,SGSIN;BEANR,;FAL3;
CMDU,THLCH,LTKLJ,SGSIN;DEHAM,;NEWMO;SWX2
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;NEWMO;BALT2
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;NEWMO;BALT3
CMDU,THLCH,LTKLJ,SGSIN;BEANR,;NEWMO;
CMDU,THLCH,LTKLJ,SGSIN;NLRTM,;NEWMO;
OOLU,GBFXT,CNSHA,,;LL6;
OOLU,GBFXT,CNSHA,CNNGB,;LL6;
OOLU,GBFXT,CNSHA,GBSOU;SAJED;CNNGB,;IP1;AAS;
