CARRIER,ORIGIN,DESTINATION,TS1,LEG0
ONEY,ZACPT,JPTYO,SGSIN,SAS;JS3
ONEY,VNHPH,FIHEL,VNCMT;NLRTM,9VT;FE5;FI1
ONEY,VNHPH,FIHEL,SGSIN;NLRTM,;FE5;FI1
ONEY,VNHPH,FIHEL,SGSIN;NLRTM,;;FI1
ONEY,VNHPH,FIHEL,VNCMT;NLRTM,9V0;FE5;FI1
OOLU,CNSHA,AEJEA,CNNGB;SGSIN,;CSS1;ME5;
OOLU,CNSHA,AEJEA,CNNGB,;ME5;
OOLU,CNSHA,AEJEA,,;ME5;
OOLU,CNSHA,AEJEA,CNNGB,;ME1;
OOLU,CNSHA,AEJEA,SGSIN,;CSS2;ME5;
OOLU,CNSHA,AEJEA,CNNGB,;ME4;
OOLU,CNSHA,AEJEA,,;ME4;
OOLU,USLAX,SGSIN,,;;
SEAU,COBUN,PECLL,,
ZIMU,KRPUS,USCHS,,ZCP
MSCU,CNNSA,ITNAP,SGSIN;ITGIT,;;
ONEY,TWKHH,BRMAO,PAMIT,EC1;CX1
ONEY,ZADUR,THLCH,SGSIN,SAC;TI1
ONEY,ZADUR,THLCH,SGSIN,SAC;TI2
ONEY,ZADUR,THLCH,SGSIN,SAC;TIP
ONEY,ZADUR,THLCH,SGSIN,SAC;TE1
ONEY,ZADUR,THLCH,SGSIN,SAC;KCS
ONEY,ZADUR,THLCH,SGSIN,SAC;FE5
ONEY,ZADUR,THLCH,SGSIN,SAS;TE1
ONEY,ZADUR,THLCH,SGSIN,SAS;KCS
ONEY,ZADUR,THLCH,SGSIN,SAS;TI1
ONEY,VNHPH,MXZLO,CNNGB,CCX;AX2
ONEY,VNHPH,MXZLO,CNSHA,CCX;AX1
ONEY,VNHPH,MXZLO,CNNGB,CCX;AX1
ONEY,VNHPH,MXZLO,CNNGB,CCX;AX3
OOLU,THLCH,AUBNE,,;AAA1;
OOLU,THLCH,AUBNE,SGSIN,;AAA1;ASA;
OOLU,USLAX,THLCH,SGSIN,;;AAA1;
OOLU,USLAX,THLCH,SGSIN,;;ISE;
OOLU,USLAX,THLCH,SGSIN,;;ITS;
OOLU,USLAX,THLCH,USLGB;HKHKG,;PVCS;KTX2;
SEAU,BRPEC,PECLL,BRSSZ,;
ZIMU,CNYTN,USJAX,,ZSA
MSCU,CNNSA,ZADUR,SGSIN,;
ONEY,DEHAM,SGSIN,,FE3
ONEY,DEHAM,SGSIN,,FE4
ONEY,CNNGB,USORF,,EC1
ONEY,CNNGB,USORF,,EC2
ONEY,VNHPH,USORF,VNCMT,9VT;
ONEY,VNHPH,USORF,VNCMT,9VT;EC5
ONEY,VNHPH,USORF,SGSIN,;
ONEY,VNHPH,USORF,CNSHA,CCX;EC1
ONEY,VNHPH,USORF,VNCMT,9V0;
ONEY,VNHPH,USORF,VNCMT,9V0;EC5
ONEY,VNHPH,USORF,CNYTN,PS3;EC1
ONEY,VNHPH,USORF,TWKHH,JVH;
OOLU,AUMEL,THLCH,,;AAA1;
OOLU,USNYC,DEBRV,,;ATE1;
OOLU,USNYC,DEBRV,NLRTM;DEHAM,;ATE1;LL2;
OOLU,USNYC,DEBRV,DEHAM,;ATE1;;
SEAU,BRRIO,PAMIT,COCTG,;
ZIMU,VNSGN,AUSYD,,TFX
MSCU,CNXMN,CLIQQ,PECLL,ANDES EXPRESS SERVICE;LLAMA SERVICE
ONEY,FRLEH,AEJEA,,IO2
ONEY,CNSHA,ITGOA,,MD2
ONEY,CNSHA,ITGOA,,MD1
ONEY,VNSGN,AUSYD,SGSIN,VSS;AU1
ONEY,VNSGN,AUSYD,SGSIN,VSS;NZ1
ONEY,VNSGN,AUSYD,SGSIN,VSS;AU2
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;;AWX;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;CPX;AWX;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;LL4;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;CPX;AAA2;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;LL4;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;CSS3;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;CSS3;AAA2;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;CSS1;AAA2;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;CPX;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;ME5;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;LL4;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;LL4;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;ME5;AAA2;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;CPX;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;CSS2;AWX;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;ME5;AWX;
OOLU,CNSHA,AUFRE,SGSIN,;CSS2;AAA2;
OOLU,CNSHA,AUFRE,CNNGB;SGSIN,;ME5;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;CIX3;AAA2;
OOLU,CNSHA,AUFRE,SGSIN,;CIX3;AWX;
OOLU,USORF,NLRTM,BEANR,;ATE1;
OOLU,USORF,NLRTM,,;ATE1;
SEAU,BRSSZ,GTPBR,PACTB,;
ZIMU,CNYTN,USSAV,,ZSA
MSCU,CNXMN,ECGYE,KRPUS,ANDES EXPRESS SERVICE;
ONEY,SEGOT,USCHS,DEHAM,;AL3
ONEY,SEGOT,USCHS,BEANR,IBC;AL3
ONEY,CNSHK,INNSA,,CIP
ONEY,CNSHK,INNSA,,PS3
OOLU,CNSHA,ESVLC,,;WM1;
OOLU,CNSHA,ESVLC,,;WM2;
OOLU,CNSHA,ESVLC,CNNGB,;WM2;
OOLU,CNSHA,ESVLC,CNNGB,;WM1;
OOLU,CNSHA,ESVLC,,;LL3;
OOLU,CNSHA,ESVLC,CNNGB,;LL3;
OOLU,USSAV,SGSIN,,;;
SEAU,COBUN,USHOU,PABLB;PAMIT,;;
ZIMU,VNSGN,GBFXT,MYPKG;ILHFA,VMS;ZMP;ZMI
ZIMU,VNSGN,GBFXT,MYPKG;ILHFA,IVX;ZMP;ZMI
MSCU,CNSHA,NOKRS,DEBRV,;
MSCU,CNXMN,USHOU,,
ONEY,VNCMT,AUSYD,SGSIN,EC5;AU2
ONEY,VNCMT,AUSYD,SGSIN,EC5;AU1
ONEY,VNCMT,AUSYD,SGSIN,FE5;AU1
ONEY,VNCMT,AUSYD,SGSIN,FE5;NZ1
ONEY,VNCMT,AUSYD,SGSIN,;AU1
ONEY,CNSHK,SGSIN,,SAS
ONEY,CNSHK,SGSIN,,SX1
ONEY,CNSHK,SGSIN,,
ONEY,CNSHK,SGSIN,,CIP
ONEY,CNSHK,SGSIN,,MD2
ONEY,CNSHK,SGSIN,,AR1
ONEY,CNSHK,SGSIN,,PS3
ONEY,CNSHK,SGSIN,,MD3
ONEY,CNSHK,SGSIN,,CCX
ONEY,CNSHK,SGSIN,,MD1
ONEY,CNSHK,SGSIN,,PMX
ONEY,CNSHK,SGSIN,,AG3
OOLU,SGSIN,USSAV,,;;
OOLU,VNSGN,MOMFM,VNCLI;HKHKG,;;;
OOLU,VNSGN,MOMFM,VNCLI;HKHKG,;CHL;;
ZIMU,THLCH,AUMEL,,TFX
MSCU,CNSHA,USTPA,KRPUS,;
MSCU,CNYTN,BRSUA,ESVLC,;
MSCU,CNYTN,BRSUA,PTSIE;BRRIO,LION SERVICE;;
ONEY,VNHPH,JPNGO,,JVH
ONEY,CNSHK,ZADUR,,SAS
OOLU,CNXMN,BEANR,SGSIN,;LL1;LL7;
OOLU,CNXMN,BEANR,SGSIN,;LL1;LL2;
OOLU,CNXMN,BEANR,SGSIN,;LL1;LL5;
OOLU,VNSGN,PLGDN,VNITC;SGSIN,;KTX1;LL1;
OOLU,VNSGN,PLGDN,VNITC;SGSIN;NLRTM;PLGDY,;KTX1;LL6;SBE5;
OOLU,VNSGN,PLGDN,VNITC;SGSIN;DEHAM;PLGDY,;KTX1;LL7;;
OOLU,VNSGN,PLGDN,VNITC;SGSIN;DEHAM;PLGDY,;KTX1;LL2;;
OOLU,VNSGN,PLGDN,VNITC;SGSIN;NLRTM;PLGDY,;KTX1;LL5;SBE5;
OOLU,VNSGN,PLGDN,VNITC;SGSIN;DEHAM;PLGDY,;KTX1;LL4;;
OOLU,VNSGN,PLGDN,VNTOT;DEHAM;PLGDY,;LL3;;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN,;VTS;LL1;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN;NLRTM;PLGDY,;VTS;LL5;SBE5;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN;NLRTM;PLGDY,;VTS;LL6;SBE5;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN;DEHAM;PLGDY,;VTS;LL4;;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN;DEHAM;PLGDY,;VTS;LL7;;
OOLU,VNSGN,PLGDN,VNCLI;SGSIN;DEHAM;PLGDY,;VTS;LL2;;
SEAU,USCHS,ECGYE,PABLB,;
ZIMU,BEANR,ILASH,,ZMI
MSCU,CNSHA,UYMVD,ESVLC,;
MSCU,CNSHA,UYMVD,,IPANEMA SERVICE
MSCU,CNSHA,UYMVD,DOCAU,SANTANA SERVICE;
MSCU,CNSHA,UYMVD,PTSIE,LION SERVICE;
MSCU,CNYTN,USBOS,PTSIE,LION SERVICE;
ONEY,FRLEH,USNYC,,AL2
ONEY,DEHAM,VNHPH,SGSIN,FE3;
ONEY,DEHAM,VNHPH,SGSIN,FE3;PS3
ONEY,DEHAM,VNHPH,SGSIN,FE3;PN2
ONEY,DEHAM,VNHPH,SGSIN,FE4;
ONEY,DEHAM,VNHPH,SGSIN,FE4;CCX
ONEY,DEHAM,VNHPH,SGSIN,FE3;CCX
ONEY,VNUIH,GBLGP,SGSIN,;FE5
OOLU,IDSRG,DEHAM,SGSIN,;;LL2;
OOLU,IDSRG,DEHAM,SGSIN,;;LL7;
OOLU,IDSRG,DEHAM,SGSIN,;;LL3;
OOLU,IDSRG,DEHAM,SGSIN,;;LL4;
OOLU,IDSRG,DEHAM,SGSIN,;;LL6;
OOLU,IDSRG,DEHAM,SGSIN;DEWVN,;;LL1;
OOLU,IDSRG,DEHAM,SGSIN;NLRTM;DEBRV,;;LL2;ATE1;
OOLU,IDSRG,DEHAM,SGSIN;BEANR;DEBRV,;;LL2;ATE1;
OOLU,IDSRG,DEHAM,SGSIN,;ITS;LL3;
OOLU,IDSRG,DEHAM,SGSIN,;ITS;LL4;
OOLU,IDSRG,DEHAM,SGSIN,;ITS;LL6;
OOLU,IDSRG,DEHAM,SGSIN,;ITS;LL2;
OOLU,IDSRG,DEHAM,SGSIN;DEWVN,;ITS;LL1;
OOLU,IDSRG,DEHAM,SGSIN,;ITS;LL7;
OOLU,ZADUR,VNHPH,SGSIN,;SAF3;VJS;
SEAU,USMSY,BRSSZ,,
ZIMU,CNNGB,USSAV,,ZCP
MSCU,CNSHK,BRIOA,BRPNG,IPANEMA SERVICE;
MSCU,CNSHK,BRIOA,SGSIN;ESVLC,;;
ONEY,INMAA,PAMIT,SGSIN;KRPUS,CCX;SX1;EC1
ONEY,INMAA,PAMIT,SGSIN;KRPUS,CCX;MD2;EC1
ONEY,INMAA,PAMIT,SGSIN;KRPUS,CCX;AG3;EC1
ONEY,INMAA,PAMIT,SGSIN;KRPUS,CCX;MD3;EC1
ONEY,DKCPH,JPYOK,DEHAM;SGSIN,;;JSM
ONEY,DKCPH,JPYOK,DEHAM;SGSIN,;FE4;JSM
ONEY,DKCPH,JPYOK,DEHAM;SGSIN,;FE3;JSM
ONEY,DKCPH,JPYOK,DEHAM;SGSIN,;FE3;JID
OOLU,THSGK,USLAX,SGSIN,;;;
OOLU,AUBNE,USOAK,SGSIN,;AAA1;;
OOLU,AUBNE,USOAK,CNXMN,;A3S;VCS;
OOLU,AUBNE,USOAK,CNXMN,;A3C;VCS;
OOLU,AUBNE,USOAK,MYPKG,;ASA;;
SEAU,BRIOA,USCHS,,
ZIMU,CNSHA,INKTP,MYPKG,NIX;IVX
MSCU,CNSHK,BRRIG,,IPANEMA SERVICE
ONEY,INTUT,DEHAM,LKCMB,;FE5
ONEY,ESBIO,PKKHI,ESALG,4E3;IO2
ONEY,ZACPT,DEHAM,GBLGP,SRX;AL4
OOLU,DEHAM,CNDLC,DEWVN;SGSIN,;LL1;CSS1;
OOLU,DEHAM,CNDLC,,;LL2;
OOLU,DEHAM,CNDLC,MYPKG,;LL4;CSS1;
OOLU,DEHAM,CNDLC,SGSIN,;LL3;CSS1;
OOLU,BDCGP,DEHAM,LKCMB,;UIG3;IP3;
OOLU,BDCGP,DEHAM,SGSIN,;;LL2;
OOLU,BDCGP,DEHAM,SGSIN,;;LL3;
OOLU,BDCGP,DEHAM,SGSIN,;;LL4;
OOLU,BDCGP,DEHAM,SGSIN,;;LL6;
OOLU,BDCGP,DEHAM,SGSIN;DEWVN,;;LL1;
OOLU,BDCGP,DEHAM,SGSIN,;;LL7;
ZIMU,FRFOS,ILHFA,,TYR
MSCU,CNSWA,ALDRZ,CNYTN;ITGIT,;;
MSCU,CYLMS,GBLGP,ILHFA,;
ONEY,SGSIN,AUBNE,,AU2
ONEY,HKHKG,CAVAN,,PN3
ONEY,ZADUR,INMAA,LKCMB,AIM;IO3
OOLU,CNYTN,USNYC,,;;
OOLU,CNYTN,USNYC,,;ECC1;
OOLU,CNYTN,USNYC,,;ECX1;
OOLU,BEANR,GRPIR,,;NET;
OOLU,BEANR,GRPIR,NLRTM,;NET2;
SEAU,BRPNG,USSAV,COCTG,;
ZIMU,THLCH,USSAV,,ZNF
MSCU,CNTAO,ITCVV,ITGIT,;
MSCU,DEBRV,ARZAE,UYMVD,;
ONEY,VNCMT,BRSSZ,SGSIN,EC5;SX2
ONEY,VNCMT,BRSSZ,SGSIN,EC5;SX1
ONEY,VNCMT,BRSSZ,SGSIN,FE5;SX2
ONEY,VNCMT,BRSSZ,SGSIN,FE5;SX1
ONEY,VNCMT,BRSSZ,SGSIN,;SX2
ONEY,VNCMT,BRSSZ,SGSIN,;SX1
ONEY,IDJKT,BEANR,SGSIN,TI1;FE5
ONEY,IDJKT,BEANR,SGSIN,TI2;FE5
ONEY,IDJKT,BEANR,SGSIN,JID;FE5
ONEY,ARBUE,CNTXG,SGSIN,SX1;FE4
ONEY,ARBUE,CNTXG,KRPUS,SX1;
ONEY,ARBUE,CNTXG,SGSIN,SX2;FE4
ONEY,ARBUE,CNTXG,KRPUS,SX2;
OOLU,CNNGB,FRLEH,,;LL4;
OOLU,CNNGB,FRLEH,,;LL5;
OOLU,CNNGB,FRLEH,BEZEE,;LL1;
OOLU,CNNGB,FRLEH,BEZEE,;LL3;
OOLU,CNNGB,CAPRR,HKHKG;CAVAN,;FCS2;PNW1;
OOLU,CNNGB,CAPRR,CAVAN,;PNW2;
OOLU,CNNGB,CAPRR,CAVAN,;PNW3;
OOLU,CNNGB,CAPRR,,;PNW4;
OOLU,CNNGB,CAPRR,CAVAN,;PNW4;
SEAU,BRRIG,USCHS,,
ZIMU,PECLL,COBUN,JMKIN,ZCX;ZCX
MSCU,CNTAO,ZADUR,,
MSCU,DEBRV,BRVIX,BRRIO,;
ONEY,ZADUR,INHZA,,AIM
ONEY,IDJKT,CLIQQ,HKHKG,CIM;AX1
ONEY,IDJKT,CLIQQ,SGSIN;KRPUS,TI1;SX1;AX1
ONEY,AUADL,JPYOK,MYPKG,AU1;JSM
ONEY,AUADL,JPYOK,SGSIN,AU1;JSM
ONEY,AUADL,JPYOK,SGSIN,AU1;JID
OOLU,CNXMN,AUMEL,,;A3S;
OOLU,CNXMN,AUMEL,,;A3C;
OOLU,CNNGB,ITSPE,,;WM1;
OOLU,CNNGB,ITSPE,ITVDL,;WM1;WM1;
SEAU,BRRIO,USMSY,,
ZIMU,CNSHA,THBKK,,CTV
MSCU,CNTXG,BGBOJ,CNNGB;ITGIT,;;
MSCU,DEBRV,KHKOS,SGSIN,;
ONEY,IDJKT,CLSAI,HKHKG,CIM;AX2
ONEY,BDCGP,PLGDY,LKCMB;NLRTM,;FE5;IBC
ONEY,BDCGP,PLGDY,SGSIN;DEHAM,;;
ONEY,BDCGP,PLGDY,SGSIN;DEHAM,BAS;;
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,;FE5;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,BAS;FE5;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,BAS;FE3;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,;;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,;FE3;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,BAS;;
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,BAS;FE2;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,;FE2;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,BAS;FE2;
ONEY,BDCGP,PLGDY,SGSIN;DEHAM,9SX;;
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,9SX;FE5;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,9SX;;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,9SX;FE3;IBC
ONEY,BDCGP,PLGDY,SGSIN;NLRTM,9SX;FE2;IBC
OOLU,CNNGB,GBFXT,,;LL6;
OOLU,CNNGB,GBFXT,GBSOU,;LL5;
OOLU,CNNGB,GBFXT,,;LL1;
OOLU,CNNTG,AUBNE,CNSHA,;A3N;
OOLU,CNNTG,AUBNE,CNSHA,;A3C;
SEAU,BRVIX,USMSY,BRRIO;COCTG,;;;
ZIMU,COBUN,PECLL,,ZCX
ZIMU,COBUN,PECLL,,PAX
OOLU,INNSA,DEHAM,,;IP2;
MSCU,CNTXG,BRRIO,CNNGB;BRNVT,;IPANEMA SERVICE;
MSCU,CNTXG,BRRIO,CNNGB;PTSIE,;LION SERVICE;
MSCU,CNTXG,BRRIO,CNNGB;ESVLC,;;
MSCU,DEBRV,SYLTK,GRPIR;LBBEY,;;
ONEY,PKKHI,DEHAM,,IOS
ONEY,IDJKT,HKHKG,,CIM
OOLU,CNSHA,USSAV,CNNGB,;ECC2;
OOLU,CNSHA,USSAV,CNNGB,;ECX2;
OOLU,CNSHA,USSAV,,;ECX1;
OOLU,CNSHA,USSAV,CNNGB,;ECC3;
OOLU,CNSHA,USSAV,,;ECX2;
OOLU,CNSHA,USSAV,,;ECC3;
OOLU,CNSHA,USSAV,,;ECC2;
OOLU,CNSHA,ITSPE,,;WM1;
OOLU,CNSHA,ITSPE,CNNGB,;WM1;
OOLU,CNSHA,ITSPE,ITVDL,;WM1;WM1;
OOLU,CNSHA,ITSPE,CNNGB;ITVDL,;WM1;WM1;
SEAU,CLSAI,BRSSZ,,
ZIMU,CNSHA,TRAMR,,ZMP
MSCU,CNTXG,CLCNL,KRPUS,;ANDES EXPRESS SERVICE
MSCU,DEHAM,AEAJM,AEAUH,;
ONEY,CNSHA,CAPRR,,PN4
ONEY,BRSSZ,USORF,COCNR,ANG;EC2
OOLU,VNHPH,USNYC,HKHKG,;HPH2;ECX1;
OOLU,VNHPH,USNYC,HKHKG,;HPH2;ECC1;
OOLU,VNHPH,USNYC,VNTOT,;;ISE;
OOLU,VNHPH,USNYC,VNTOT,;;;
OOLU,VNHPH,USNYC,SGSIN,;VJS;;
OOLU,VNHPH,USNYC,MYPKG,;VJS;;
OOLU,VNHPH,USNYC,SGSIN,;VJS;ISE;
OOLU,VNHPH,USNYC,CNXMN,;VCS;ECX1;
OOLU,CNSHA,KRPUS,CNNGB,;PCC1;
OOLU,CNSHA,KRPUS,,;PCC1;
ZIMU,CNSHA,USORF,,ZBA
ZIMU,CNSHA,USORF,,ZCP
MSCU,CNTXG,KWSWK,QAHMD,;
MSCU,DEHAM,AUADL,,
MSCU,DEHAM,AUADL,AEAUH;SGSIN,;;CAPRICORN SERVICE
ONEY,VNHPH,USJAX,VNCMT,9VT;EC5
ONEY,VNHPH,USJAX,SGSIN,;EC5
ONEY,VNHPH,USJAX,VNCMT,9V0;EC5
ONEY,CAVAN,JPKIJ,KRPUS,PN4;BNX
ONEY,CAVAN,JPKIJ,KRPUS,PN3;BNX
OOLU,CNSHA,USCHS,CNNGB,;ECC2;
OOLU,CNSHA,USCHS,,;ECX1;
OOLU,CNSHA,USCHS,CNNGB,;ECC3;
OOLU,CNSHA,USCHS,,;ECC3;
OOLU,CNSHA,USCHS,,;ECC2;
SEAU,COCTG,DOCAU,,
ZIMU,COCTG,MXVER,,GSA
ZIMU,COCTG,MXVER,,GBS
MSCU,CNTXG,MXESE,KRPUS,;
MSCU,DEHAM,BDCGP,LKCMB,;
ONEY,VNSGN,JPOSA,,JV2
ONEY,INKTP,THLCH,,TE1
OOLU,AUMEL,KRPUS,,;A3N;
OOLU,CNSHK,AUFRE,SGSIN,;;AWX;
OOLU,CNSHK,AUFRE,SGSIN,;WM2;AWX;
OOLU,CNSHK,AUFRE,SGSIN,;;AAA2;
OOLU,CNSHK,AUFRE,SGSIN,;WM2;AAA2;
OOLU,CNSHK,AUFRE,SGSIN,;EM1;AWX;
OOLU,CNSHK,AUFRE,SGSIN,;EM1;AAA2;
OOLU,CNSHK,AUFRE,SGSIN,;AAS;AWX;
OOLU,CNSHK,AUFRE,SGSIN,;CIX3;AWX;
OOLU,CNSHK,AUFRE,SGSIN,;CIX3;AAA2;
OOLU,CNSHK,AUFRE,SGSIN,;AAS;AAA2;
SEAU,COCTG,SVAQJ,PABLB,;
ZIMU,HNPCR,PECLL,JMKIN,CFE;ZCX
ZIMU,HNPCR,PECLL,PAMIT;PABLB,;;ZCX
ZIMU,HNPCR,PECLL,JMKIN,CGX;ZCX
ZIMU,HNPCR,PECLL,PAMIT;PABLB,;;PAX
MSCU,CNTXG,NZTRG,SGSIN,;CAPRICORN SERVICE
MSCU,DEHAM,PHMNN,AEAUH;SGSIN,;;
ONEY,CNNGB,CAPRR,,PN4
ONEY,JPMYJ,SADMM,KRPUS,9JI;AG3
ONEY,JPMYJ,SADMM,KRPUS,;AG3
ONEY,CNDLC,BRSSZ,KRPUS,BH3;SX1
OOLU,ITGOA,SAJED,,;WM2;
OOLU,ITGOA,SAJED,,;WM3;
OOLU,CNTAO,AUFRE,SGSIN,;CSS3;AWX;
OOLU,CNTAO,AUFRE,SGSIN,;CSS3;AAA2;
OOLU,CNTAO,AUFRE,SGSIN,;CSS1;AWX;
OOLU,CNTAO,AUFRE,MYPKG,;CSS1;AAA2;
OOLU,CNTAO,AUFRE,SGSIN,;ME5;AWX;
OOLU,CNTAO,AUFRE,SGSIN,;ME5;AAA2;
SEAU,ECGYE,PABLB,,
ZIMU,CNSHA,INNSA,MYPKG,ZMP;CI1
ZIMU,CNSHA,INNSA,MYPKG,CM1;CI1
ZIMU,CNSHA,INNSA,MYPKG,TZX;CI1
ZIMU,CNSHA,INNSA,MYPKG,NIX;CI1
ZIMU,CNSHA,INNSA,,NIX
ZIMU,CNSHA,INNSA,,CI1
ZIMU,CNSHA,INNSA,MYPKG,CI1;NIX
ZIMU,CNSHA,INNSA,,CI4
ZIMU,CNSHA,INNSA,,CI3
ZIMU,CNSHA,INNSA,MYPKG,ZMP;NIX
ZIMU,CNSHA,INNSA,MYPKG,FAX;NIX
ZIMU,CNSHA,INNSA,MYPKG,CM1;NIX
ZIMU,CNSHA,INNSA,,CWX
ZIMU,CNSHA,INNSA,MYPKG,KYX;NIX
ZIMU,CNSHA,INNSA,MYPKG,TZX;NIX
ZIMU,CNSHA,INNSA,MYPKG,NIX;NIX
ZIMU,CNSHA,INNSA,MYPKG,FAX;CI1
ZIMU,CNSHA,INNSA,,CI2
ZIMU,CNSHA,INNSA,MYPKG,KYX;CI1
ZIMU,CNSHA,INNSA,MYPKG,CI1;CI1
OOLU,INNSA,THLCH,MYPKG,;CIX3;ITS;
OOLU,INNSA,THLCH,SGSIN,;CIX3;VTS;
MSCU,DEHAM,TWTXG,CNNGB,;TAIWAN - NINGBO FEEDER SERVICE
ONEY,CNSHA,USORF,,EC2
ONEY,CNSHA,USORF,,EC1
ONEY,KRPUS,JPNGO,,JPH
ONEY,KRPUS,JPNGO,,JP1
OOLU,CNYTN,BEANR,,;LL5;
OOLU,CNYTN,BEANR,,;LL7;
OOLU,CNTAO,CAVAN,TWKHH,;NTX;PNW1;
OOLU,CNTAO,CAVAN,,;PNW3;
OOLU,CNTAO,CAVAN,KRPUS,;WM2;PNW2;
SEAU,COCTG,MXVER,,
ZIMU,CNSHA,USNYC,,ZBA
MSCU,DEHAM,USOAK,PTSIE,;
ONEY,CNYTN,USNYC,,EC1
ONEY,MYPEN,NLRTM,SGSIN,PF1;FE5
ONEY,MYPEN,NLRTM,SGSIN,PF1;
ONEY,MYPEN,NLRTM,SGSIN,PF1;FE2
ONEY,MYPEN,NLRTM,SGSIN,;FE5
OOLU,DEHAM,CNNSA,DEWVN;CNYTN,;LL1;;
OOLU,DEHAM,CNNSA,CNYTN,;LL6;;
OOLU,DEHAM,CNNSA,CNYTN,;LL7;;
OOLU,DEHAM,CNNSA,MYPKG,;LL4;CSS1;
OOLU,DEHAM,CNNSA,,;LL3;
OOLU,CNTAO,PTLEI,NLRTM,;LL5;NIX1;
OOLU,CNTAO,PTLEI,NLRTM,;LL2;NIX1;
OOLU,CNTAO,PTLEI,NLRTM,;LL6;NIX1;
SEAU,ECGYE,ARBUE,BRSSZ,;
ZIMU,CNYTN,CAVAN,,ZNP
ONEY,DEHAM,JPNGO,,
ONEY,MYPKG,AUMEL,,AU1
OOLU,NLRTM,USORF,BEANR,;ATE1;
OOLU,NLRTM,USORF,,;ATE1;
OOLU,CNTAO,USCHS,,;ECC2;
SEAU,GTPRQ,USPEF,PABLB;PAMIT,;;
ZIMU,THBKK,TRGEM,MYPKG;TRAMR,ITS;ZMP;TBX
MSCU,DEWVN,CNTAO,SGSIN,;
ONEY,IDJKT,GBSOU,SGSIN,TI1;FE2
ONEY,IDJKT,GBSOU,SGSIN,TI1;FE3
ONEY,IDJKT,GBSOU,SGSIN,TI2;FE2
ONEY,IDJKT,GBSOU,SGSIN,JID;FE2
ONEY,IDJKT,GBSOU,SGSIN,JID;FE3
ONEY,MYPKG,CAVAN,SGSIN,TIP;PN2
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,TIP;MD3;PN3
ONEY,MYPKG,CAVAN,SGSIN;CNYTN,TIP;PN2;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,AU1;MD3;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,AU1;;PN3
ONEY,MYPKG,CAVAN,HKHKG,AG3;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,AG3;MD3;PN1
ONEY,MYPKG,CAVAN,KRPUS,AG3;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,AG3;MD3;PN3
ONEY,MYPKG,CAVAN,SGSIN,JSM;PN2
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,JSM;MD3;PN1
ONEY,MYPKG,CAVAN,SGSIN;KRPUS,JSM;MD1;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,JSM;MD3;PN3
ONEY,MYPKG,CAVAN,KRPUS,KCS;PN3
ONEY,MYPKG,CAVAN,SGSIN;TWKHH,TE1;MD3;PN1
ONEY,MYPKG,CAVAN,SGSIN,TE1;PN2
